nomination_id,movie_id,category,ceremony_year,film_year,won
152,293,Best Picture,1946,1945,FALSE
153,651,Best Picture,1946,1945,FALSE
154,701,Best Picture,1946,1945,FALSE
155,229,Best Picture,1947,1946,TRUE
156,532,Best Picture,1947,1946,FALSE
157,155,Best Picture,1947,1946,FALSE
158,248,Best Picture,1947,1946,FALSE
159,368,Best Picture,1947,1946,FALSE
160,252,Best Picture,1948,1947,TRUE
161,299,Best Picture,1948,1947,FALSE
162,654,Best Picture,1948,1947,FALSE
163,671,Best Picture,1948,1947,FALSE
164,722,Best Picture,1948,1947,FALSE
165,43,Best Picture,1949,1948,TRUE
166,85,Best Picture,1949,1948,FALSE
167,591,Best Picture,1949,1948,FALSE
168,15,Best Picture,1949,1948,FALSE
169,725,Best Picture,1949,1948,FALSE
170,40,Best Picture,1950,1949,TRUE
171,103,Best Picture,1950,1949,FALSE
172,207,Best Picture,1950,1949,FALSE
173,313,Best Picture,1950,1949,FALSE
174,503,Best Picture,1950,1949,FALSE
175,55,Best Picture,1951,1950,TRUE
176,169,Best Picture,1951,1950,FALSE
177,21,Best Picture,1951,1950,FALSE
178,440,Best Picture,1951,1950,FALSE
179,27,Best Picture,1951,1950,FALSE
180,587,Best Picture,1952,1951,TRUE
181,265,Best Picture,1952,1951,FALSE
182,294,Best Picture,1952,1951,FALSE
183,379,Best Picture,1952,1951,FALSE
184,649,Best Picture,1952,1951,FALSE
185,223,Best Picture,1953,1952,TRUE
186,307,Best Picture,1953,1952,FALSE
187,658,Best Picture,1953,1952,FALSE
188,452,Best Picture,1953,1952,FALSE
189,476,Best Picture,1953,1952,FALSE
190,407,Best Picture,1954,1953,TRUE
191,537,Best Picture,1954,1953,FALSE
192,545,Best Picture,1954,1953,FALSE
193,472,Best Picture,1954,1953,FALSE
194,706,Best Picture,1954,1953,FALSE
195,353,Best Picture,1955,1954,TRUE
196,342,Best Picture,1955,1954,FALSE
197,372,Best Picture,1955,1954,FALSE
198,427,Best Picture,1955,1954,FALSE
199,659,Best Picture,1955,1954,FALSE
200,70,Best Picture,1956,1955,TRUE
201,222,Best Picture,1956,1955,FALSE
202,232,Best Picture,1956,1955,FALSE
203,608,Best Picture,1956,1955,FALSE
204,682,Best Picture,1956,1955,FALSE
205,534,Best Picture,1957,1956,TRUE
206,1,Best Picture,1957,1956,FALSE
207,423,Best Picture,1957,1956,FALSE
208,462,Best Picture,1957,1956,FALSE
209,749,Best Picture,1957,1956,FALSE
210,233,Best Picture,1958,1957,TRUE
211,77,Best Picture,1958,1957,FALSE
212,130,Best Picture,1958,1957,FALSE
